GasCost;Avg-assignments;Avg-blank-lines;Avg-commas;Avg-comments;Avg-comparisons;Avg-identifier-length;Avg-conditionals;Avg-indentation-length;Avg-keywords;Avg-line-length;Avg-loops;Avg-number-of-identifiers;Avg-numbers;Avg-operators;Avg-parenthesis;Avg-periods;Avg-spaces;Max-identifier-length;Max-indentation-length;Max-keywords;Max-line-length;Max-number-of-identifiers;Max-numbers;Max-occurrences-single-character;Max-occurrences-single-identifier
0,00139824;0,073170732;0;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;28,4;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;72;22;4;17;3
0,0414991;0,108396947;0;0,065648855;0,283969466;0,041221374;11,32094113;0,01221374;7,277477255;0,064122137;29,70813881;0,001526718;0,53740458;0,112977099;0,102290076;0,702290076;0,065648855;4,954198473;27;28;42;139;352;74;292;9
0,0148196;0,1875;0,203125;0,0625;0;0,09375;7,201190476;0;5,739047619;0,15625;29,31714286;0;0,84375;0,1875;0,046875;0,9375;0,140625;5,3125;12;8;10;72;54;12;28;5
0,03485054;0,193181818;0,0625;0,107954545;0;0,125;7,239923673;0,034090909;6,446650718;0,113636364;35,09128788;0;1,022727273;0,159090909;0,017045455;1,204545455;0,204545455;6,215909091;20;12;20;126;180;28;43;7
0,00139824;0,130434783;0,130434783;0,173913043;0;0,347826087;1,614583333;0;3,1;0,347826087;26,9625;0;0,956521739;0,086956522;0,217391304;1,304347826;0;5,434782609;6;4;8;70;22;2;10;3
0,03836242;0,136792453;0,179245283;0,169811321;0,033018868;0,160377358;6,160119048;0,094339623;7,641342404;0,061320755;38,92513296;0,014150943;0,938679245;0,268867925;0,16509434;0,990566038;0,363207547;7,683962264;26;20;13;113;199;57;167;20
0,00641452;0,027777778;0,083333333;0;0;0,25;4,0375;0,027777778;6,090909091;0,166666667;31,99431818;0;0,611111111;0,111111111;0;1,388888889;0,305555556;5;12;12;6;55;22;4;31;2
0,00616636;0,22972973;0,135135135;0,027027027;0,162162162;0,162162162;5,545634921;0,067567568;9,156862745;0,081081081;39,21862745;0,013513514;0,878378378;0,189189189;0,054054054;0,837837838;0,189189189;8,22972973;8;16;6;123;65;14;60;8
0,0292308;0,072727273;0,118181818;0,127272727;0,095454545;0,081818182;5,089266474;0,009090909;5,71317432;0,095454545;23,26236171;0;0,640909091;0,063636364;0,022727273;0,690909091;0,1;4,918181818;17;12;21;88;141;14;45;7
0,02381378;0,25;0;0,354166667;0,0625;0,072916667;7,204876374;0,010416667;5,888886114;0,291666667;43,36702985;0;1,572916667;0,1875;0;1,833333333;0,572916667;6,208333333;21;12;28;143;151;18;65;10
0,00129714;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,04018076;0,32967033;0,148351648;0,208791209;0,010989011;0,186813187;7,886719577;0,065934066;7,622486772;0,115384615;39,30917989;0,010989011;1,054945055;0,554945055;0,10989011;1,373626374;0,153846154;8,384615385;22;16;21;172;192;101;81;11
0,0100653;0,042553191;0,14893617;0,106382979;0;0,170212766;7,014965986;0,021276596;6,228571429;0,212765957;32,38095238;0;1,085106383;0,085106383;0,085106383;1,14893617;0,404255319;5,617021277;15;12;10;105;51;4;18;6
0,01495642;0,055555556;0,194444444;0,125;0;0,097222222;6,958333333;0,013888889;5,984126984;0,180555556;34,42162698;0;0,861111111;0,388888889;0,111111111;1,166666667;0,277777778;5,722222222;12;12;13;108;62;28;36;8
0,00529252;0,115384615;0;0;0;0,173076923;4,655555556;0,076923077;6,073989899;0,153846154;21,20126263;0;0,442307692;0,115384615;0;0,807692308;0,153846154;5,25;10;12;8;62;23;6;19;2
0,03844138;0,203539823;0,194690265;0,14159292;0,10619469;0,194690265;7,818054275;0,053097345;8,193121693;0,07079646;43,33597884;0;1,353982301;0,265486726;0,088495575;1,168141593;0,442477876;8,575221239;18;16;8;103;153;30;85;20
0,0012969;0,12;0,12;0,16;0,08;0,32;1,614583333;0;6,2;0,32;30,0625;0;0,88;0,08;0,2;1,2;0;7,24;6;8;8;72;22;2;17;3
0,00428236;0,096774194;0,129032258;0,032258065;0,35483871;0,064516129;5,583333333;0;5,911111111;0,064516129;25,7;0;0,451612903;0,064516129;0;0,64516129;0,064516129;2,935483871;20;8;2;67;14;2;20;3
0,0467569;0,090909091;0,121212121;0,242424242;0;0,303030303;6,109090909;0;6,977777778;0,090909091;31,67777778;0,060606061;0,96969697;0,181818182;0,121212121;0,848484848;0,303030303;7,121212121;16;12;3;76;32;6;24;6
0,02012412;0,07;0,04;0,19;0,49;0,21;6,456861888;0,03;6,633333333;0,05;53,18184524;0;0,99;0,26;0,4;0,64;0,28;12,9;13;9;5;166;99;26;183;12
0,01333742;0,178571429;0,178571429;0,071428571;0;0,071428571;7,104166667;0;5,740740741;0,160714286;30,52314815;0;0,803571429;0,142857143;0,017857143;0,964285714;0,160714286;5,589285714;12;8;9;72;45;8;22;5
0,00787308;0,081081081;0,189189189;0,108108108;0,108108108;0,040540541;8,75026455;0,054054054;7,305555556;0,121621622;37,12996032;0;0,554054054;0,243243243;0,054054054;1,081081081;0,189189189;5,391891892;19;12;9;97;41;18;32;4
0,01523728;0,004938272;0;0,02962963;0,520987654;0,014814815;6,063470497;0;10,58928571;0,009876543;39,77232143;0;0,125925926;0,004938272;0,017283951;0,09382716;0,022222222;0,2;11;12;4;86;51;2;120;6
0,01898672;0,078947368;0,078947368;0,122807018;0,368421053;0,043859649;6,517965587;0,00877193;3,455882353;0,052631579;25,59627451;0;0,657894737;0,035087719;0;0,561403509;0,166666667;2,473684211;16;6;6;76;75;4;45;7
0,00139824;0,048780488;0,097560976;0,097560976;0,365853659;0,195121951;1,567460317;0,024390244;3,154166667;0,195121951;25,425;0;0,56097561;0,097560976;0,12195122;0,829268293;0;3,243902439;6;6;8;72;23;4;17;3
0,0055731;0,076923077;0,179487179;0,076923077;0,333333333;0,051282051;8,166666667;0;2,944444444;0,128205128;33,34722222;0;0,58974359;0,051282051;0;0,769230769;0,153846154;2,025641026;12;4;5;72;23;2;30;5
0,02647622;0;0,086206897;0,206896552;0;0;8,18;0;3,214545455;0,086206897;17,03272727;0;0,362068966;0;0;0,689655172;0,086206897;3,413793103;16;4;5;62;21;0;21;1
0,00790464;0,051282051;0,153846154;0;0,307692308;0;6,395833333;0;3;0,051282051;18,25;0;0,358974359;0;0;0,615384615;0;1,743589744;13;4;2;51;14;0;8;1
0,00559484;0,066666667;0,155555556;0,022222222;0,311111111;0,044444444;7,333333333;0;3,066666667;0,044444444;26,13333333;0;0,355555556;0,088888889;0;0,533333333;0,022222222;1,377777778;20;4;2;65;16;4;21;3
0,02679838;0,146551724;0,030172414;0,094827586;0,146551724;0,198275862;7,852744057;0,094827586;8,433862434;0,064655172;39,59165649;0,004310345;0,711206897;0,306034483;0,198275862;1;0,306034483;8,685344828;20;28;15;107;165;71;146;16
0,01590388;0,168674699;0,192771084;0,060240964;0,036144578;0,144578313;7,192207792;0,036144578;5,796282149;0,13253012;31,41431118;0;0,807228916;0,361445783;0,060240964;0,891566265;0,144578313;6,313253012;12;12;11;75;67;30;31;7
0,01791822;0,157480315;0,244094488;0,062992126;0,165354331;0,102362205;8,22338137;0,023622047;3,629803676;0,086614173;32,09215748;0;0,818897638;0,236220472;0,165354331;0,661417323;0,125984252;3,251968504;19;6;11;100;104;30;99;6
0,02596466;0,10989011;0,142857143;0,241758242;0;0,164835165;6,503382582;0;6,378066378;0,10989011;37,72366522;0;1,406593407;0,087912088;0,164835165;0,989010989;0,131868132;7,912087912;16;8;10;101;128;8;37;9
0,00370192;0,073170732;0;0;0;0,097560976;3,683333333;0,048780488;6,902691511;0,146341463;21,79710145;0,024390244;0,414634146;0,292682927;0,073170732;0,780487805;0,195121951;8,853658537;16;20;6;50;17;12;16;3
0,0189751;0,060344828;0,163793103;0,094827586;0,284482759;0,094827586;7,112811614;0,068965517;6,353719008;0,129310345;34,15977961;0;0,724137931;0;0,060344828;0,896551724;0,120689655;4,560344828;13;12;15;122;84;0;50;7
0,00838374;0,079365079;0,111111111;0;0,063492063;0,126984127;4,988888889;0,031746032;3,36;0,095238095;20,18666667;0;0,444444444;0,095238095;0,031746032;0,634920635;0,174603175;3,904761905;12;14;6;60;28;6;41;3
0,00139824;0,08;0,12;0,16;0;0,32;1,567460317;0,04;3,2375;0,32;25,50833333;0;0,92;0,16;0,2;1,36;0;5,36;6;6;8;72;23;4;10;3
0,00742786;0,178571429;0,178571429;0,142857143;0;0,285714286;6,42962963;0;6,222222222;0,071428571;30,13888889;0;0,642857143;0,142857143;0;0,928571429;0,214285714;1,178571429;20;8;2;65;18;4;25;3
0,00130224;0,107142857;0,142857143;0,107142857;0,142857143;0,428571429;1,21875;0;5,8;0,142857143;26,4;0;0,857142857;0,071428571;0,142857143;1,071428571;0;6;6;8;4;71;24;2;10;3
0,02786268;0,169014085;0,112676056;0,408450704;0,112676056;0,14084507;6,497834373;0,014084507;6,241666667;0,126760563;47,28125;0;1,492957746;0,14084507;0,028169014;1,521126761;0,225352113;6,774647887;22;8;9;156;106;10;71;7
0,00663122;0,12195122;0,146341463;0,024390244;0,170731707;0,097560976;5,645833333;0;6;0,073170732;24,85416667;0;0,512195122;0,048780488;0;0,536585366;0,073170732;3,195121951;11;8;3;68;21;2;18;4
0,00870364;0,1;0,125;0,075;0,3;0,1;6,126923077;0;6,555555556;0,05;31,65277778;0;0,775;0,1;0,075;0,45;0,125;2,975;11;8;2;63;31;4;56;6
0,00529252;0,115384615;0;0;0;0,173076923;4,655555556;0,076923077;6,073989899;0,153846154;21,18308081;0;0,442307692;0,115384615;0;0,807692308;0,153846154;5,25;10;12;8;61;23;6;19;2
0,00612558;0,121212121;0,090909091;0;0,393939394;0,060606061;5,44;0,060606061;8,727272727;0,060606061;42,90909091;0;0,757575758;0,242424242;0,181818182;0,545454545;0,484848485;4,03030303;14;12;2;106;25;8;75;9
0,00655834;0,1875;0;0;0;0,15625;6,146616541;0,03125;8,642857143;0,09375;24,40178571;0;1,03125;0,5625;0,21875;0,8125;0,34375;0,53125;13;12;3;67;33;18;36;4
0,01820592;0,058139535;0,023255814;0,151162791;0;0,151162791;6,513597324;0,023255814;7,681393298;0,127906977;34,97751323;0,011627907;0,953488372;0,209302326;0,151162791;0,860465116;0,11627907;7,651162791;12;13;11;96;82;18;26;8
0,00129714;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,01280014;0,2;0;0,057142857;0;0,057142857;7,456613757;0;6,984126984;0,057142857;34,54761905;0,028571429;1,057142857;0,4;0,057142857;1,142857143;0,314285714;5,285714286;15;12;2;75;37;14;24;5
0,00317966;0,153846154;0,076923077;0;0,346153846;0;5,0625;0,038461538;8,444444444;0,076923077;38,88888889;0;0,615384615;0,307692308;0,230769231;0,461538462;0,384615385;4,769230769;8;12;2;105;16;8;59;7
0,00129714;0,048780488;0,097560976;0,097560976;0,365853659;0,195121951;1,567460317;0,024390244;6,308333333;0,195121951;28,57916667;0;0,56097561;0,097560976;0,12195122;0,829268293;0;4,853658537;6;12;8;74;23;4;17;3
0,04677174;0,142857143;0,159468439;0,126245847;0;0,176079734;12,43820069;0,063122924;7,148474946;0,129568106;39,48119099;0,006644518;0,956810631;0,166112957;0,149501661;0,976744186;0,122923588;8,717607973;31;24;39;255;288;50;87;14
0,01756014;0,15625;0,171875;0,28125;0;0,078125;5,103323413;0;6,179365079;0,1875;31,63720238;0;1,171875;0,0625;0,03125;1,125;0,125;1,78125;11;8;12;89;75;4;27;5
0,0012969;0,2;0,2;0,2;0;0,2;2,2;0;5,333333333;0,4;37,33333333;0;1;0;0,2;2;0;6,4;7;8;4;74;10;0;8;2
0,01694218;0,16;0,26;0,11;0,19;0,06;6,591290727;0,01;5,935635793;0,1;44,6911303;0;0,81;0,08;0;0,88;0,17;3,9;13;12;10;101;81;8;44;9
0,02293272;0,062937063;0,104895105;0,097902098;0,13986014;0,146853147;7,356792717;0,048951049;7,368717735;0,118881119;32,61849106;0;0,685314685;0,083916084;0,076923077;0,713286713;0,160839161;5,881118881;35;13;17;87;98;12;45;7
0,03926564;0,089285714;0,238095238;0,145833333;0,00297619;0,193452381;6,508063526;0,047619048;8,220830379;0,05952381;34,51306717;0;0,824404762;0,160714286;0,136904762;0,630952381;0,351190476;7,696428571;15;20;20;78;277;54;150;12
0,00448924;0,125;0,125;0;0,375;0;5;0,041666667;8;0,083333333;40;0;0,625;0,333333333;0,25;0,5;0,416666667;3,708333333;8;12;2;107;15;8;54;7
0,00600344;0,16;0,16;0,04;0;0,16;6,166666667;0;5,833333333;0,12;26,04166667;0;0,72;0,08;0;0,88;0,12;4,88;20;8;3;68;18;2;20;4
0,02872334;0,118518519;0,162962963;0,214814815;0,340740741;0,044444444;7,132797619;0,007407407;6,278095238;0,103703704;43,79758242;0;0,792592593;0,103703704;0,037037037;0,755555556;0,140740741;4,037037037;22;12;14;111;107;14;31;6
0,00129714;0,222222222;0;0,222222222;0;0,5;1,9875;0;6;0,444444444;29,8125;0;1,388888889;0,222222222;0,277777778;1,777777778;0;9,222222222;7;8;8;69;25;4;8;3
0,00941294;0,182608696;0,008695652;0,026086957;0,095652174;0,217391304;8,248937118;0,052173913;6,61461039;0,07826087;27,97549603;0;0,643478261;0,52173913;0,086956522;0,539130435;0,113043478;5,191304348;14;12;9;67;74;60;47;7
0,00254384;0,037037037;0,037037037;0;0,444444444;0,074074074;5;0;3,666666667;0,074074074;21,375;0;0,259259259;0;0;0,444444444;0,074074074;1,333333333;12;6;2;34;7;0;8;1
0,04526298;0,110632184;0,063218391;0,087643678;0,317528736;0,079022989;6,810171854;0,041666667;7,130027994;0,087643678;39,71869637;0,005747126;0,778735632;0,247126437;0,308908046;1,126436782;0,139367816;3,625;23;20;61;159;542;172;326;14
0,0140961;0,147368421;0,084210526;0,073684211;0,263157895;0,105263158;8,693333333;0,073684211;7,583434343;0,052631579;38,83151515;0;0,694736842;0,231578947;0,073684211;0,757894737;0,168421053;5,652631579;18;20;5;72;66;22;51;6
0,00139824;0,157894737;0;0,105263158;0,302631579;0,315789474;4,982142857;0,065789474;11,62790698;0,026315789;37,1627907;0,013157895;0,736842105;0,697368421;0,065789474;0,789473684;0,013157895;9,394736842;13;20;2;103;56;53;128;20
0,00139824;0,097826087;0,02173913;0,119565217;0,195652174;0,152173913;1,646664447;0,032608696;7,236533075;0,130434783;19,52938483;0,02173913;0,52173913;0,217391304;0,097826087;0,913043478;0;6,597826087;7;16;12;51;48;20;13;5
0,07693082;0,152416357;0;0,195167286;0,310408922;0,081784387;6,977633472;0,035315985;7,498700214;0,055762082;30,16701187;0,007434944;0,680297398;0,133828996;0,026022305;0,605947955;0,187732342;5,927509294;27;20;30;121;366;72;90;10
0,02514814;0,099264706;0,077205882;0,0625;0,1875;0,073529412;7,395340504;0,036764706;6,618826825;0,128676471;34,90851124;0,007352941;0,955882353;0,132352941;0,400735294;1,323529412;0,106617647;2,5;17;16;35;106;260;36;127;10
0,01608256;0,202898551;0,15942029;0,057971014;0;0,072463768;7,418261563;0;5,707070707;0,15942029;30,55934343;0;0,811594203;0,173913043;0,014492754;0,927536232;0,130434783;5,637681159;12;8;11;72;56;12;26;5
0,037963;0,12037037;0,00462963;0,189814815;0,023148148;0,180555556;6,92069206;0,027777778;6,513586027;0,083333333;34,10250186;0;1,189814815;0,212962963;0,12962963;0,907407407;0,282407407;6,694444444;22;16;18;119;257;46;195;18
0,00128836;0,12;0,12;0,16;0,08;0,32;1,614583333;0;3,1;0,32;27,8625;0;0,88;0,08;0,2;1,2;0;5;6;4;8;74;22;2;18;3
0,01775;0,113636364;0,056818182;0,125;0;0,102272727;7,259168755;0;6,417460317;0,159090909;34,31931217;0;0,909090909;0,068181818;0;0,909090909;0,272727273;5,920454545;12;12;14;94;80;6;32;7
0,02337962;0,25;0;0,354166667;0,0625;0,072916667;7,204876374;0,010416667;5,888886114;0,291666667;43,24202985;0;1,572916667;0,1875;0;1,833333333;0,572916667;6,208333333;21;12;28;143;151;18;65;10
0,00129714;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,00448924;0,125;0,125;0;0,375;0;5;0,041666667;8;0,083333333;40;0;0,625;0,333333333;0,25;0,5;0,416666667;3,708333333;8;12;2;107;15;8;54;7
0,0477067;0,07120743;0,167182663;0,117647059;0,198142415;0,108359133;6,742900174;0,037151703;7,170634656;0,083591331;38,07247871;0,00619195;0,783281734;0,142414861;0,164086687;0,891640867;0,182662539;7,535603715;21;24;27;123;253;46;184;16
0,03521068;0,219298246;0,013157895;0,021929825;0,192982456;0,118421053;6,289502165;0,061403509;7,360294878;0,052631579;31,19763857;0,004385965;0,675438596;0,140350877;0,030701754;0,605263158;0,289473684;6,223684211;13;20;12;110;154;32;97;10
0,001398;0,071428571;0,119047619;0,095238095;0,333333333;0,19047619;1,614583333;0,023809524;6,475;0,19047619;28,4;0;0,523809524;0,095238095;0,119047619;0,80952381;0;5;6;12;8;72;22;4;17;3
0,04327052;0,167597765;0,154562384;0,121042831;0,225325885;0,052141527;10,22990695;0,016759777;7,262871714;0,08566108;43,47543226;0,001862197;0,826815642;0,186219739;0,163873371;0,919925512;0,145251397;5,538175047;22;28;46;139;444;100;338;14
0,00557516;0;0,133333333;0,133333333;0,133333333;0,066666667;5,733333333;0;5,166666667;0,066666667;37,66666667;0;0,366666667;0;0;0,666666667;0,1;1,733333333;9;8;2;70;11;0;9;2
0,02896414;0,076923077;0,101214575;0,125506073;0,307692308;0,056680162;5,806226387;0,012145749;3,08885141;0,085020243;38,20008547;0;0,659919028;0,064777328;0;0,744939271;0,145748988;2,368421053;16;6;21;77;163;16;50;8
0,00139824;0,090909091;0,136363636;0,090909091;0,272727273;0,181818182;2,583333333;0;3,2;0,181818182;26,7;0;0,545454545;0;0,090909091;0,727272727;0;3,181818182;7;4;4;72;12;0;10;2
0,00841438;0,142857143;0,085714286;0,057142857;0;0,257142857;6,375;0,114285714;6,994285714;0,285714286;33,73047619;0;0,685714286;0,114285714;0;1,257142857;0,285714286;6,714285714;14;12;10;82;24;4;19;2
0,0056991;0,098039216;0;0;0;0,156862745;6,514285714;0,078431373;5,923116883;0,196078431;23,98857143;0;0,568627451;0,31372549;0,078431373;0,784313725;0,254901961;5,62745098;18;12;10;83;29;16;22;4
0,00129714;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,02153254;0,244444444;0;0,377777778;0,077777778;0,055555556;7,145807526;0,011111111;5,837034077;0,3;43,9914985;0;1,555555556;0,177777778;0;1,866666667;0,577777778;6,155555556;21;12;27;143;140;16;65;10
0,0270111;0,245454545;0,009090909;0,345454545;0,009090909;0,1;7,891303957;0,009090909;5,933699634;0,290909091;43,72475071;0;1,627272727;0,236363636;0,009090909;1,836363636;0,627272727;6,4;22;12;32;143;179;26;64;10
0,00139824;0,096774194;0,258064516;0,129032258;0;0,258064516;1,614583333;0,032258065;3,2375;0,258064516;25,1625;0;0,709677419;0,129032258;0,161290323;1,096774194;0;4,516129032;6;6;8;70;22;4;11;3
0,0213302;0,128205128;0,034188034;0,094017094;0,273504274;0,102564103;7,856920078;0;3,415488215;0,11965812;31,90925926;0;0,811965812;0,102564103;0,017094017;0,752136752;0,247863248;2,94017094;16;9;14;90;95;12;66;7
0,0013018;0,12;0,12;0,16;0,08;0,32;1,614583333;0;1,1;0,32;25,8625;0;0,88;0,08;0,2;1,2;0;3,56;6;2;8;72;22;2;18;3
0,0282079;0,295652174;0,056521739;0,008695652;0,147826087;0,143478261;9,470266207;0,095652174;7,722668998;0,065217391;31,19191434;0,013043478;1,07826087;0,547826087;0,113043478;1,347826087;0,308695652;4,77826087;21;20;15;107;248;126;154;12
0,00139824;0,073170732;0,097560976;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;3,2375;0,195121951;25,1625;0;0,536585366;0,097560976;0,12195122;0,829268293;0;3,414634146;6;6;8;70;22;4;17;3
0,00139824;0,073170732;0;0,097560976;0,341463415;0,195121951;1,614583333;0,024390244;6,475;0,195121951;28,4;0;0,536585366;0,097560976;0,12195122;0,829268293;0;5,12195122;6;12;8;72;22;4;17;3
0,04151926;0,108396947;0;0,065648855;0,283969466;0,041221374;11,32094113;0,01221374;7,277477255;0,064122137;29,78555816;0,001526718;0,53740458;0,112977099;0,102290076;0,702290076;0,065648855;4,954198473;27;28;42;139;352;74;292;9
0,0013018;0,12;0,12;0,16;0,08;0,32;1,614583333;0;3,1;0,32;27,8625;0;0,88;0,08;0,2;1,2;0;5;6;4;8;74;22;2;18;3
0,00547346;0,142857143;0,238095238;0,142857143;0,047619048;0,095238095;6,25;0;3,083333333;0,142857143;37,875;0;1,047619048;0,095238095;0;1,142857143;0,285714286;3,047619048;8;4;3;80;22;2;34;5
0,02617714;0,1875;0,1875;0;0;0;8,285714286;0;6;0,0625;24;0;0,4375;0;0;0,25;0,0625;2,6875;13;8;1;40;7;0;9;2
0,01871366;0,204545455;0,181818182;0,318181818;0;0,113636364;6,517965587;0,022727273;3,333333333;0,136363636;43,75333333;0;1,704545455;0,090909091;0;1,409090909;0,431818182;4,681818182;16;6;6;101;75;4;45;7
0,0037261;0,176470588;0,176470588;0;0;0,117647059;5,133333333;0;2,888888889;0,117647059;20,75;0;0,647058824;0,117647059;0;1,058823529;0,117647059;2,882352941;9;4;2;58;11;2;14;2
0,01909564;0,109375;0,140625;0,234375;0;0,203125;6,270538985;0;6,547845805;0,109375;38,88321995;0;1,453125;0,09375;0,203125;1;0,15625;6,65625;16;8;7;101;93;6;34;9
0,0214014;0,055172414;0,075862069;0,144827586;0,55862069;0,089655172;6,295650183;0,006896552;6,731746032;0,055172414;49,00634921;0;0,696551724;0,04137931;0,165517241;0,537931034;0,082758621;6,062068966;16;12;8;127;101;6;64;9
0,01727566;0,070175439;0,070175439;0,157894737;0,543859649;0,061403509;6,470787546;0,00877193;6,742857143;0,052631579;43,74656085;0;0,614035088;0,052631579;0,114035088;0,50877193;0,061403509;4,368421053;16;12;6;105;70;6;64;9
